deliverCount,workYear,salaryMin,financeStage,pvScore,city,companyLogo,district,industryField,education,createTime,companySize,positionName,companyName,jobNature,companyLabelList,positionId,salaryAvg,salaryMax,showCount,positionType,positionAdvantage
1,3-5年,15,成长型(A轮),123.41278722745824,北京,image1/M00/0D/72/Cgo8PFT30cWAGH6RAACP4saPEKg333.png,朝阳区,数据服务,大专,2016-07-03 15:32:15,15-50人,Java,击壤科技,全职,"节日礼物,绩效奖金,岗位晋升,五险一金",1743606,20,25,1206,后端开发,工作环境好 老板好 福利待遇好
0,1-3年,4,初创型(天使轮),0.7606181781984704,北京,image1/M00/00/24/Cgo8PFTUWH2AR2raAAB2RwimjlY119.jpg,,移动互联网 · 硬件,本科,2016-07-03 15:31:35,15-50人,软件销售经理,雅乐美森,全职,"绩效奖金,五险一金,交通补助,弹性工作",2043219,6,8,9,销售,晋升空间大+节假日福利+绩效奖金+五险一金
0,3-5年,9,成长型(A轮),0.344079085954082,上海,i/image/M00/2A/A6/Cgp3O1cyzZmABL53AAARS3zK_UM920.jpg,,移动互联网,大专,2016-07-03 15:30:52,50-150人,移动电商产品经理 快到碗里来,淘卡淘,全职,"股票期权,带薪年假,岗位晋升,五险一金",2043216,13,18,5,产品经理,工资高升职快A轮融资股权期权年假旅游颜值
0,3-5年,10,成长型(A轮),0.344079085954082,上海,i/image/M00/2A/A6/Cgp3O1cyzZmABL53AAARS3zK_UM920.jpg,,移动互联网,大专,2016-07-03 15:30:43,50-150人,Java高级开发工程师(电商平台方向)快到碗里来,淘卡淘,全职,"股票期权,带薪年假,岗位晋升,五险一金",2043214,15,20,5,后端开发,工资高升职快A轮融资股权期权年假旅游颜值
0,不限,5,成长型(不需要融资),0.6748644654014795,合肥,i/image/M00/3E/F9/CgqKkVd18aKAGHlIAABLVj_pHHc267.png,庐阳区,移动互联网 · 招聘,学历不限,2016-07-03 15:29:18,50-150人,兼职/学生兼职,一比多网络,兼职,,2043211,6,7,6,编辑,面向全国招聘，地点时间不限，自己掌控
0,应届毕业生,6,成熟型(D轮及以上),0.11347943003600774,上海,image1/M00/00/33/CgYXBlTUXI-AC08_AACIkHlny3Y866.jpg,浦东新区,移动互联网 · 企业服务,本科,2016-07-03 15:27:12,500-2000人,实施工程师,泛微,全职,"技能培训,带薪年假,绩效奖金,岗位晋升",2043207,7,8,11,企业软件,半年调薪 国外旅游 项目补贴
0,3-5年,10,初创型(天使轮),4.312266574598138,深圳,i/image/M00/27/06/Cgp3O1ckr8qAdcQqAAAItSE2KUg331.png,南山区,电子商务 · 移动互联网,本科,2016-07-03 15:26:29,少于15人,网站开发工程师 (电商网站开发),GBhunt,全职,,2043206,12,15,23,后端开发,高薪
0,1-3年,15,成长型(A轮),6.807482245292975,北京,i/image/M00/17/9B/CgqKkVbyIlKALS7eAAAXtwi0Agg109.jpg,海淀区,移动互联网 · 企业服务,本科,2016-07-03 15:25:54,15-50人,Android开发,微方程,全职,"年底双薪,股票期权,午餐补助,定期体检",2043205,22,30,53,移动开发,13-15薪；弹性工作；清北班底；标配mac
0,3-5年,10,成熟型(不需要融资),0.032797025030518685,海口,image1/M00/34/5F/CgYXBlWXVPSAVjfKAAAcbZND2js676.jpg?cc=0.25363044161349535,琼山区,文化娱乐,本科,2016-07-03 15:24:20,500-2000人,市场策划,百视通,全职,"交通补助,午餐补助,通讯津贴,绩效奖金",2043204,12,15,1,市场/营销,上市公司 带薪年假 绩效工资 通信补贴
0,3-5年,20,成长型(A轮),4.495507143118002,北京,i/image/M00/17/9B/CgqKkVbyIlKALS7eAAAXtwi0Agg109.jpg,海淀区,移动互联网 · 企业服务,本科,2016-07-03 15:23:49,15-50人,高级web前端,微方程,全职,"年底双薪,股票期权,午餐补助,定期体检",2043203,27,35,35,前端开发,13-15薪；弹性工作；清北班底；标配mac
0,1-3年,3,初创型(天使轮),0.07378436779593568,长沙,i/image/M00/2E/5A/CgqKkVc-zmSAQ5_YAAC_hn1cejA529.png,,移动互联网,本科,2016-07-03 15:22:29,15-50人,人事行政专员,微谷自媒体,全职,"技能培训,节日礼物,股票期权,专项奖金",2043201,4,6,2,人力资源,年轻团队，朝九晚六，双休，节日福利
0,1-3年,5,初创型(不需要融资),1.7566714550047382,广州,i/image/M00/3A/B7/Cgp3O1dqG9GAM8ohAADDJMfq-uI429.JPG,海珠区,电子商务,大专,2016-07-03 15:22:26,15-50人,网店运营 美工,德成,全职,,2043200,6,8,14,运营,新的团队新的舞台
0,3-5年,10,成熟型(不需要融资),0.524752400488299,成都,image1/M00/34/5F/CgYXBlWXVPSAVjfKAAAcbZND2js676.jpg?cc=0.25363044161349535,武侯区,文化娱乐,本科,2016-07-03 15:21:59,500-2000人,市场经理,百视通,全职,"交通补助,午餐补助,通讯津贴,绩效奖金",2043199,12,15,16,市场/营销,上市公司 带薪年假 绩效工资 通信补贴
20,不限,1,初创型(不需要融资),155.074236747579,深圳,i/image/M00/2B/DA/Cgp3O1c2yOeAFoUKAAAS2pjndyI761.gif,龙岗区,其他,大专,2016-07-03 15:18:58,15-50人,Java,暖瓷,实习,,1893547,1,2,935,后端开发,包住/餐费补贴/专项技能培训
0,1-3年,10,成长型(A轮),105.49646210137267,北京,image1/M00/0D/72/Cgo8PFT30cWAGH6RAACP4saPEKg333.png,朝阳区,数据服务,本科,2016-07-03 15:32:13,15-50人,产品经理,击壤科技,全职,"节日礼物,绩效奖金,岗位晋升,五险一金",1707884,15,20,404,产品经理,节日福利、团建活动、五险一金、绩效奖金
4,5-10年,15,成长型(A轮),42.52893627887673,北京,image1/M00/0D/72/Cgo8PFT30cWAGH6RAACP4saPEKg333.png,朝阳区,数据服务,本科,2016-07-03 15:32:07,15-50人,市场总监,击壤科技,全职,"节日礼物,绩效奖金,岗位晋升,五险一金",1953339,22,30,254,高端市场职位,核心团队，营销中心早期人员，股份期权激励
0,1-3年,5,成长型(A轮),0.344079085954082,上海,i/image/M00/2A/A6/Cgp3O1cyzZmABL53AAARS3zK_UM920.jpg,,移动互联网,学历不限,2016-07-03 15:30:35,50-150人,APP推广快到碗里来,淘卡淘,全职,"股票期权,带薪年假,岗位晋升,五险一金",2043213,7,10,5,运营,工资高升职快A轮融资股权期权年假旅游颜值
0,1-3年,15,成长型(A轮),2.4404181634069153,北京,i/image/M00/17/9B/CgqKkVbyIlKALS7eAAAXtwi0Agg109.jpg,海淀区,移动互联网 · 企业服务,本科,2016-07-03 15:23:13,15-50人,中级web前端,微方程,全职,"年底双薪,股票期权,午餐补助,定期体检",2043202,20,25,19,前端开发,13-15薪；弹性工作；清北班底；标配mac
5,1-3年,3,成长型(A轮),204.80150190677853,成都,image1/M00/44/08/Cgo8PFXT9BCAcXgNAAA1Mg2VMuo102.jpg?cc=0.7407792727462947,高新区,移动互联网 · 医疗健康,本科,2016-07-03 15:17:20,50-150人,产品培训专员,执象,全职,"节日礼物,年底双薪,带薪年假,岗位晋升",1967261,4,5,329,运营,五险一金，带薪年假，周末双休，节日福利
5,1-3年,6,成长型(A轮),51.830875080860345,成都,image1/M00/44/08/Cgo8PFXT9BCAcXgNAAA1Mg2VMuo102.jpg?cc=0.7407792727462947,,移动互联网 · 医疗健康,大专,2016-07-03 15:17:17,50-150人,Java软件工程师,执象,全职,"节日礼物,年底双薪,带薪年假,岗位晋升",1999093,7,8,50,后端开发,五险一金，带薪年假，节日福利
0,3-5年,15,成长型(不需要融资),0.954261810857995,广州,i/image/M00/01/CB/Cgp3O1Z3uO6AF87NAAAQ5uZk40A318.png,海珠区,金融,大专,2016-07-03 15:16:54,50-150人,产品经理,百倍科技,全职,"14-16薪,周末双休,五险一金,加班费",2043197,17,20,25,产品经理,14-16薪，周末双休，五险一金，公司氛围好
0,不限,6,成熟型(不需要融资),3.7347724082655014,深圳,i/image/M00/1A/F5/CgqKkVb7ccCAIrLlAAA6BxolDf8087.jpg,,教育 · 企业服务,学历不限,2016-07-03 15:16:50,2000人以上,高提成 快晋升 八小时 不加班,智华传奇,全职,,2043196,8,10,22,销售,包住 话补 创业平台
0,应届毕业生,2,上市公司,12.042775990203578,广州,i/image/M00/03/8C/CgqKkVbBPDqAYl0iAABw9R-cRvw083.jpg,,金融,大专,2016-07-03 15:14:18,2000人以上,售后服务岗,中国人寿广州市分公司,实习,"绩效奖金,带薪年假,午餐补助,定期体检",1941045,3,4,95,投融资,"优秀团队,内部培训,弹性工作制,可转正"
3,应届毕业生,3,上市公司,34.52889678441182,广州,i/image/M00/03/8C/CgqKkVbBPDqAYl0iAABw9R-cRvw083.jpg,,金融,本科,2016-07-03 15:14:17,2000人以上,管理培训生,中国人寿广州市分公司,全职,"绩效奖金,带薪年假,午餐补助,定期体检",1941042,4,6,129,市场/营销,"年终多薪,晋升空间大,绩效奖金多"
6,3-5年,25,成长型(不需要融资),58.20761578198745,北京,image1/M00/2B/AA/Cgo8PFVxC4uAE54LAABCpaYPPHU348.png,朝阳区,移动互联网 · 生活服务,本科,2016-07-03 15:13:45,50-150人,运营总监,优恪网,全职,"五险一金,弹性工作,绩效奖金,带薪年假",1865602,30,35,379,运营,五险一金，带薪年假，周末双休，公司氛围好
3,1-3年,6,成长型(不需要融资),79.85101094599405,北京,image1/M00/2B/AA/Cgo8PFVxC4uAE54LAABCpaYPPHU348.png,,移动互联网 · 生活服务,本科,2016-07-03 15:13:31,50-150人,德语/英语科技编辑,优恪网,全职,"五险一金,弹性工作,绩效奖金,带薪年假",1849537,9,12,643,编辑,年轻的团队，轻松的环境~~~
0,3-5年,8,成长型(不需要融资),83.60347205107553,深圳,i/image/M00/3B/7A/Cgp3O1drzoGAMM5nAAAtQNuKqsA240.png,福田区,移动互联网 · 金融,大专,2016-07-03 15:13:26,50-150人,Java,蜜蜂金服,全职,"年终分红,带薪年假,午餐补助,定期体检",2006298,11,15,168,后端开发,加班福利加班餐、午餐补助、团建
2,3-5年,6,成长型(不需要融资),63.919056673970445,深圳,i/image/M00/3B/7A/Cgp3O1drzoGAMM5nAAAtQNuKqsA240.png,福田区,移动互联网 · 金融,大专,2016-07-03 15:13:25,50-150人,客服主管,蜜蜂金服,全职,"年终分红,带薪年假,午餐补助,定期体检",2006314,7,8,114,客服,加班福利加班餐、午餐补助、团建
4,1-3年,6,成长型(A轮),13.960614469002776,上海,image1/M00/00/26/Cgo8PFTUWISAX7sWAABgUSktWDw149.png,普陀区,移动互联网,本科,2016-07-03 15:12:31,150-500人,市场营销,喔噻科技,全职,"工程师文化,年轻朝气,乐视60寸,德州",1989696,9,12,170,市场/营销,下午茶，健身房，牛逼团队，一起改变世界
0,3-5年,18,成长型(A轮),3.243612608211738,北京,image1/M00/0D/72/Cgo8PFT30cWAGH6RAACP4saPEKg333.png,朝阳区,数据服务,大专,2016-07-03 15:32:05,15-50人,Java高级工程师,击壤科技,全职,"节日礼物,绩效奖金,岗位晋升,五险一金",1761512,24,30,16,后端开发,电视/视频植入广告监测平台
0,1-3年,10,成长型(A轮),71.4493556199074,北京,image1/M00/0D/72/Cgo8PFT30cWAGH6RAACP4saPEKg333.png,朝阳区,数据服务,本科,2016-07-03 15:32:04,15-50人,产品经理,击壤科技,全职,"节日礼物,绩效奖金,岗位晋升,五险一金",1730125,15,20,207,产品经理,年轻团队 贴心福利
5,1-3年,3,成长型(A轮),196.94412016200886,成都,image1/M00/44/08/Cgo8PFXT9BCAcXgNAAA1Mg2VMuo102.jpg?cc=0.7407792727462947,高新区,移动互联网 · 医疗健康,大专,2016-07-03 15:17:14,50-150人,数据分析专员,执象,全职,"节日礼物,年底双薪,带薪年假,岗位晋升",1938670,4,5,327,运营,双休，五险一金，节日福利
2,1-3年,3,成长型(A轮),29.226372757031726,成都,image1/M00/44/08/Cgo8PFXT9BCAcXgNAAA1Mg2VMuo102.jpg?cc=0.7407792727462947,高新区,移动互联网 · 医疗健康,大专,2016-07-03 15:17:12,50-150人,药店App四川省区经理,执象,全职,"节日礼物,年底双薪,带薪年假,岗位晋升",2008946,4,6,54,销售,年底双薪，五险一金，周末双休，节日福利
0,1-3年,8,上市公司,10.537428991428131,广州,i/image/M00/03/8C/CgqKkVbBPDqAYl0iAABw9R-cRvw083.jpg,,金融,本科,2016-07-03 15:14:16,2000人以上,筹备营销主管（六月公司重资招聘岗位）,中国人寿广州市分公司,全职,"绩效奖金,带薪年假,午餐补助,定期体检",1941016,11,15,58,市场/营销,主管管理培训；公司政策支持；晋升渠道透明
0,应届毕业生,3,上市公司,4.875124502317317,广州,i/image/M00/03/8C/CgqKkVbBPDqAYl0iAABw9R-cRvw083.jpg,越秀区,金融,大专,2016-07-03 15:14:13,2000人以上,储备理财规划师,中国人寿广州市分公司,全职,"绩效奖金,带薪年假,午餐补助,定期体检",1923407,4,6,51,高端金融职位,"专业培训,晋升透明,发展前景广,收入不封顶"
8,1-3年,4,成长型(不需要融资),141.88447940848772,北京,image1/M00/2B/AA/Cgo8PFVxC4uAE54LAABCpaYPPHU348.png,朝阳区,移动互联网 · 生活服务,本科,2016-07-03 15:13:24,50-150人,人事/HR,优恪网,全职,"五险一金,弹性工作,绩效奖金,带薪年假",1495373,5,6,1214,人力资源,氛围好 弹性工作
3,1-3年,8,成长型(不需要融资),49.542798252489206,深圳,i/image/M00/3B/7A/Cgp3O1drzoGAMM5nAAAtQNuKqsA240.png,,移动互联网 · 金融,大专,2016-07-03 15:13:24,50-150人,h5前端开发,蜜蜂金服,全职,"年终分红,带薪年假,午餐补助,定期体检",2006317,11,15,96,前端开发,加班餐、午餐补助、团建、节日福利
1,3-5年,10,成长型(不需要融资),67.45782797771967,深圳,i/image/M00/3B/7A/Cgp3O1drzoGAMM5nAAAtQNuKqsA240.png,福田区,移动互联网 · 金融,本科,2016-07-03 15:13:22,50-150人,产品经理,蜜蜂金服,全职,"年终分红,带薪年假,午餐补助,定期体检",2006324,12,15,142,产品经理,加班餐、午餐补助、团建、节日福利
0,3-5年,20,成长型(不需要融资),26.94493387842236,北京,image1/M00/2B/AA/Cgo8PFVxC4uAE54LAABCpaYPPHU348.png,朝阳区,移动互联网 · 生活服务,本科,2016-07-03 15:13:17,50-150人,高级产品经理,优恪网,全职,"五险一金,弹性工作,绩效奖金,带薪年假",1524813,30,40,244,高端产品职位,弹性工作 氛围好
0,1-3年,10,初创型(未融资),2.0930676749566417,杭州,image1/M00/1A/3D/Cgo8PFUbg2SARevNAAAutAnPpnY297.jpg,,移动互联网,学历不限,2016-07-03 15:12:24,少于15人,【Deep Learning】（全职+兼职+实习）,图铭,全职,"节日礼物,技能培训,绩效奖金,年度旅游",2043195,15,20,19,后端开发,技能培训 绩效奖金 岗位晋升
6,1-3年,12,成长型(A轮),38.032746201112595,上海,image1/M00/00/26/Cgo8PFTUWISAX7sWAABgUSktWDw149.png,普陀区,移动互联网,本科,2016-07-03 15:12:17,150-500人,风控管理,喔噻科技,全职,"工程师文化,年轻朝气,乐视60寸,德州",872920,17,22,477,风控,下午茶，健身房，股票期权，一起改变世界
13,1-3年,4,成长型(A轮),85.19946116859681,上海,image1/M00/00/26/Cgo8PFTUWISAX7sWAABgUSktWDw149.png,普陀区,移动互联网,本科,2016-07-03 15:12:13,150-500人,运营专员,喔噻科技,全职,"工程师文化,年轻朝气,乐视60寸,德州",1272279,5,6,719,运营,弹性工作制，带薪年假，下午茶点，餐补
0,3-5年,5,初创型(天使轮),0.16687630352592306,南京,i/image/M00/06/D7/Cgp3O1bNTfSAWHIsAAAr55jN9K0573.png,玄武区,移动互联网 · 企业服务,学历不限,2016-07-03 15:11:18,少于15人,资深室内效果表现师,Dimension 5,全职,"股票期权,五险一金,弹性工作",2043193,6,8,5,视觉设计,"全海归团队,项目前景好,公司氛围好"
0,不限,3,上市公司,2.512665998017758,北京,image1/M00/00/28/Cgo8PFTUWI6ACzllAABqB_KuqiY565.jpg,海淀区,金融 · 广告营销,大专,2016-07-03 15:10:15,2000人以上,销售助理,平安保险,全职,"绩效奖金,午餐补助",2043192,4,5,40,销售,晋升空间大
3,5-10年,25,成长型(A轮),27.713830226789685,北京,image1/M00/0D/72/Cgo8PFT30cWAGH6RAACP4saPEKg333.png,朝阳区,数据服务,学历不限,2016-07-03 15:32:02,15-50人,Java技术经理,击壤科技,全职,"节日礼物,绩效奖金,岗位晋升,五险一金",1953284,32,40,162,高端技术职位,早期团队，核心成员
2,3-5年,15,成长型(A轮),13.709501122826813,北京,image1/M00/0D/72/Cgo8PFT30cWAGH6RAACP4saPEKg333.png,朝阳区,数据服务,学历不限,2016-07-03 15:32:00,15-50人,销售经理（软件）,击壤科技,全职,"节日礼物,绩效奖金,岗位晋升,五险一金",1953317,22,30,52,销售,达到业绩年薪都在30万以上
0,应届毕业生,3,上市公司,7.700480747978489,广州,i/image/M00/03/8C/CgqKkVbBPDqAYl0iAABw9R-cRvw083.jpg,越秀区,金融,大专,2016-07-03 15:14:09,2000人以上,销售经理,中国人寿广州市分公司,全职,"绩效奖金,带薪年假,午餐补助,定期体检",1927202,4,6,64,销售,"年终多薪,晋升空间大,绩效奖金多"
0,3-5年,6,成长型(不需要融资),26.540784778119217,深圳,i/image/M00/3B/7A/Cgp3O1drzoGAMM5nAAAtQNuKqsA240.png,福田区,移动互联网 · 金融,本科,2016-07-03 15:13:19,50-150人,文案策划,蜜蜂金服,全职,"年终分红,带薪年假,午餐补助,定期体检",2006321,7,8,55,编辑,加班餐、午餐补助、团建、节日福利
2,3-5年,15,成长型(不需要融资),32.84767801406053,北京,image1/M00/2B/AA/Cgo8PFVxC4uAE54LAABCpaYPPHU348.png,朝阳区,移动互联网 · 生活服务,本科,2016-07-03 15:13:07,50-150人,架构师,优恪网,全职,"五险一金,弹性工作,绩效奖金,带薪年假",1965705,22,30,298,高端技术职位,五险一金，带薪年假
4,1-3年,6,成长型(A轮),12.433194942853676,上海,image1/M00/00/26/Cgo8PFTUWISAX7sWAABgUSktWDw149.png,普陀区,移动互联网,本科,2016-07-03 15:12:07,150-500人,营销策划,喔噻科技,全职,"工程师文化,年轻朝气,乐视60寸,德州",1972943,9,12,115,市场/营销,下午茶，健身房，牛逼团队，一起改变世界
1,1-3年,6,成长型(A轮),6.903936258193933,上海,image1/M00/00/26/Cgo8PFTUWISAX7sWAABgUSktWDw149.png,普陀区,移动互联网,本科,2016-07-03 15:12:04,150-500人,商户营销,喔噻科技,全职,"工程师文化,年轻朝气,乐视60寸,德州",1996651,9,12,101,市场/营销,下午茶，健身房，牛逼团队，一起改变世界
3,不限,5,初创型(未融资),51.64542930155913,深圳,i/image/M00/3C/1E/Cgp3O1duOYKAYUuGAABniJ8zWk8851.jpg,,教育,大专,2016-07-03 15:09:42,15-50人,少儿机器人培训教师,阿童木机器人,全职,,2012343,7,9,157,市场/营销,专业培训 职业晋升 五险一金 带薪年假
1,不限,4,初创型(未融资),19.8876552350762,深圳,i/image/M00/3C/1E/Cgp3O1duOYKAYUuGAABniJ8zWk8851.jpg,福田区,教育,大专,2016-07-03 15:09:38,15-50人,市场顾问,阿童木机器人,全职,,2012355,6,8,137,市场/营销,专业培训 职业晋升 五险一金 带薪年假
0,3-5年,8,成长型(不需要融资),0.8015799211207159,广州,i/image/M00/01/CB/Cgp3O1Z3uO6AF87NAAAQ5uZk40A318.png,海珠区,金融,大专,2016-07-03 15:09:31,50-150人,数据分析师,百倍科技,全职,"14-16薪,周末双休,五险一金,加班费",2043191,10,12,21,用户研究,14-16薪，周末双休，五险一金，公司氛围好
0,1-3年,6,成熟型(D轮及以上),0.15474467732182873,上海,image1/M00/00/33/CgYXBlTUXI-AC08_AACIkHlny3Y866.jpg,,移动互联网 · 企业服务,本科,2016-07-03 15:08:44,500-2000人,软件测试,泛微,全职,"技能培训,带薪年假,绩效奖金,岗位晋升",2043190,7,8,15,测试,员工旅游、工作日美味三餐、舒心的工作氛围
